"Study","rstudent","dffits","cook.d","cov.r","tau2.del","QE.del","hat","weight","ResponseVariable","IsInfluential"
200,0.419950221732262,0.0295070353375382,0.00087427163620371,1.00952715219981,0.0037319254566893,129604.544961285,0.00463797940622916,0.463797940622915,"Soil quality",FALSE
201,0.0233151345925582,8.76743981884771e-05,7.68680040970114e-09,1.00002986535822,0.00371063588660793,129604.867280572,1.32404807651174e-05,0.00132404807651174,"Soil quality",FALSE
202,-0.0791507321182029,-0.00434824661559667,1.89915176413718e-05,1.00993609884154,0.00373471582484696,129602.927097108,0.00441385102064238,0.441385102064238,"Soil quality",FALSE
203,0.163847248150474,0.0102908809853141,0.000106178312087639,1.00758791334071,0.00372890114541739,129604.432731451,0.00340031355348649,0.340031355348649,"Soil quality",FALSE
204,2.46183763219097,0.185731035683475,0.0331079645531874,0.969464566728287,0.00355051160909989,129567.470851523,0.0060135751151407,0.601357511514069,"Soil quality",TRUE
205,1.81296144042605,0.12283086396178,0.0149153390051146,0.991680857566597,0.00365316912680201,129600.516259834,0.00475348851378514,0.475348851378514,"Soil quality",FALSE
206,0.214883774454328,0.0166248195452719,0.00027805060402249,1.01154140368454,0.00373819831334595,129603.284627203,0.00521720987489794,0.521720987489793,"Soil quality",FALSE
207,3.86887593226601,0.224592360551822,0.0482690586963689,0.942492397800781,0.00344250965418844,129580.724063734,0.00384359064078678,0.384359064078678,"Soil quality",TRUE
208,1.45392174120005,0.10299440108533,0.0105400073997577,0.998309774401252,0.0036806296653156,129602.575164799,0.00511044804424897,0.511044804424897,"Soil quality",FALSE
209,-0.230481199208879,-0.0158856321171507,0.000253942105742048,1.01178642790764,0.00373853499345402,129598.715457371,0.00538373124222064,0.538373124222063,"Soil quality",FALSE
210,2.32301924961893,0.121587768006281,0.0146648059175367,0.987748384924393,0.00364409437015724,129599.367808852,0.00289135504455061,0.289135504455061,"Soil quality",TRUE
211,0.163614986847948,0.00982918798754653,9.68260627713154e-05,1.00697841815369,0.00372743146852438,129604.511192008,0.00312801412420152,0.312801412420152,"Soil quality",FALSE
212,-1.11828284351078,-0.0568125984992234,0.00322628965383309,1.00165995204067,0.00370656720021113,129600.33599059,0.00256283344078172,0.256283344078172,"Soil quality",FALSE
213,-0.677446576222387,-0.0325964251267111,0.00106321993582783,1.00386330688074,0.0037172229711404,129602.647000407,0.00234233676794806,0.234233676794806,"Soil quality",FALSE
214,0.035579241280783,0.00306486053181842,9.42661910141595e-06,1.00885562899293,0.00373217135880468,129603.865775686,0.00391814741794539,0.391814741794539,"Soil quality",FALSE
215,-0.126690843691755,-0.00755845833248431,5.73868846418259e-05,1.00996873745906,0.00373467252770592,129602.619954555,0.00445588996485944,0.445588996485944,"Soil quality",FALSE
216,0.780272091522455,0.0173253269339983,0.000300174582782553,1.00077172593451,0.00371180380046917,129604.544980247,0.000489809501721255,0.0489809501721255,"Soil quality",FALSE
217,0.447138946279354,0.00973380289422898,9.47508682062225e-05,1.00095176859175,0.00371270570865991,129604.815905287,0.000465233188051545,0.0465233188051545,"Soil quality",FALSE
218,-0.337755941291676,-0.00626979519468654,3.9311280197138e-05,1.00072411794085,0.00371220559962603,129604.563657825,0.00035123500154103,0.035123500154103,"Soil quality",FALSE
219,3.74330030420639,0.0952915309801318,0.00906840490859973,0.990139724097953,0.00366414544857095,129591.45191452,0.000685029459741396,0.0685029459741396,"Soil quality",TRUE
220,-0.357466123447673,-0.00998378802974117,9.96884862222556e-05,1.00164938316665,0.00371429655801818,129604.374920637,0.000800949350530523,0.0800949350530523,"Soil quality",FALSE
221,-1.70650617204675,-0.0411544164664501,0.00169342741857047,0.999136557361639,0.0037042206308876,129600.650037744,0.000575821454857153,0.0575821454857153,"Soil quality",FALSE
222,-0.439163014724368,-0.0315036944555386,0.00099783222612576,1.01086984060944,0.00373435376359871,129595.55618661,0.00541906865423411,0.54190686542341,"Soil quality",FALSE
223,-0.11096515672708,-0.00665761026797247,4.45473303433027e-05,1.01056797539248,0.00373617077540121,129602.263042424,0.00471111777337743,0.471111777337743,"Soil quality",FALSE
224,-0.0746440169602117,-0.00449499808623151,2.03635530481006e-05,1.01319406480393,0.00374264587792816,129596.415558533,0.00585017534925316,0.585017534925316,"Soil quality",FALSE
225,1.33120168718502,0.0992693587469003,0.00980165887205598,1.00046915617518,0.00368780759271191,129602.656340366,0.0056265554652804,0.56265554652804,"Soil quality",FALSE
226,0.20402545954219,0.0170158116178668,0.000291833550460774,1.01324334539146,0.00374232991649867,129599.773778413,0.00597012862754524,0.597012862754524,"Soil quality",FALSE
227,-0.300576100312144,-0.0219153604381861,0.000483697091380517,1.01250755649591,0.00373966609317631,129591.728244896,0.00584229104783652,0.584229104783652,"Soil quality",FALSE
228,0.941528102011471,0.0725224130915206,0.00526512356117603,1.0068992558051,0.00371491782700131,129604.682363497,0.00587185594885056,0.587185594885056,"Soil quality",FALSE
229,0.185734577081944,0.0092117285627771,8.4948720910129e-05,1.00490677382449,0.00372239481233031,129604.719527751,0.00221028546472098,0.221028546472098,"Soil quality",FALSE
230,0.170921207205365,0.0141106238956738,0.000200565734103377,1.01272456422691,0.00374125495725191,129601.467667135,0.0056990207400762,0.56990207400762,"Soil quality",FALSE
231,0.323324682972239,0.0146987772393407,0.000216226324017754,1.00417771410535,0.00372032930130266,129604.83757593,0.00195279129322477,0.195279129322477,"Soil quality",FALSE
232,-0.0252483275764029,-0.000701445633083981,4.92435728151008e-07,1.00428648273154,0.00372101980346341,129604.530783624,0.00190488966956814,0.190488966956814,"Soil quality",FALSE
233,0.162668333313096,0.00702960593772061,4.94467613782467e-05,1.00373991171569,0.00371961600513264,129604.768220416,0.00167892732205814,0.167892732205814,"Soil quality",FALSE
234,0.429141950917158,0.0321073826797755,0.00103630670522249,1.01073871971785,0.00373451878026121,129604.251706547,0.00525218525525187,0.525218525525187,"Soil quality",FALSE
235,0.429141950917158,0.0321073826797755,0.00103630670522249,1.01073871971785,0.00373451878026121,129604.251706547,0.00525218525525187,0.525218525525187,"Soil quality",FALSE
236,-0.229874506915648,-0.0149625171928715,0.000224979121094415,1.0104193125655,0.00373529246213923,129601.339684524,0.00476192740417102,0.476192740417102,"Soil quality",FALSE
237,-0.33018662820652,-0.0225823923364795,0.000512608340239827,1.01067136170554,0.00373513435894248,129599.475319284,0.00504686358904175,0.504686358904175,"Soil quality",FALSE
238,-0.337664325769213,-0.0236225932632049,0.000561174908745229,1.01113136211151,0.00373612231145284,129598.103566476,0.00527930053011737,0.527930053011736,"Soil quality",FALSE
239,0.103843767588895,0.00595312477015253,3.54977599381389e-05,1.00601592697687,0.00372520114688948,129604.530781526,0.00267720945398397,0.267720945398396,"Soil quality",FALSE
